level,entity_name,state,year,quarter,registered_users
districts,mandi,himachal-pradesh,2021,3,216188
districts,sirmaur,himachal-pradesh,2021,3,134870
districts,hamirpur,himachal-pradesh,2021,3,126753
districts,kullu,himachal-pradesh,2021,3,124078
districts,una,himachal-pradesh,2021,3,116973
districts,bilaspur,himachal-pradesh,2021,3,91291
districts,chamba,himachal-pradesh,2021,3,90344
pincodes,173205,himachal-pradesh,2021,3,138260
pincodes,174101,himachal-pradesh,2021,3,72710
pincodes,173025,himachal-pradesh,2021,3,45026
pincodes,173212,himachal-pradesh,2021,3,32132
pincodes,175131,himachal-pradesh,2021,3,30015
pincodes,171001,himachal-pradesh,2021,3,27667
pincodes,175001,himachal-pradesh,2021,3,24453
pincodes,176001,himachal-pradesh,2021,3,22876
pincodes,176310,himachal-pradesh,2021,3,22418
pincodes,174303,himachal-pradesh,2021,3,22067
districts,solan,himachal-pradesh,2021,4,385901
districts,kangra,himachal-pradesh,2021,4,380492
districts,shimla,himachal-pradesh,2021,4,251745
districts,mandi,himachal-pradesh,2021,4,231360
districts,sirmaur,himachal-pradesh,2021,4,144716
districts,hamirpur,himachal-pradesh,2021,4,135670
districts,kullu,himachal-pradesh,2021,4,132702
districts,una,himachal-pradesh,2021,4,125192
districts,bilaspur,himachal-pradesh,2021,4,97687
districts,chamba,himachal-pradesh,2021,4,96745
pincodes,173205,himachal-pradesh,2021,4,148059
pincodes,174101,himachal-pradesh,2021,4,77954
pincodes,173025,himachal-pradesh,2021,4,48141
pincodes,173212,himachal-pradesh,2021,4,34260
pincodes,175131,himachal-pradesh,2021,4,31988
pincodes,171001,himachal-pradesh,2021,4,29456
pincodes,175001,himachal-pradesh,2021,4,26040
pincodes,176001,himachal-pradesh,2021,4,24421
pincodes,176310,himachal-pradesh,2021,4,23938
pincodes,174303,himachal-pradesh,2021,4,23494
districts,solan,himachal-pradesh,2021,1,312360
districts,kangra,himachal-pradesh,2021,1,306531
districts,shimla,himachal-pradesh,2021,1,202911
districts,mandi,himachal-pradesh,2021,1,186340
districts,sirmaur,himachal-pradesh,2021,1,115705
districts,hamirpur,himachal-pradesh,2021,1,109372
districts,kullu,himachal-pradesh,2021,1,107536
districts,una,himachal-pradesh,2021,1,100832
districts,bilaspur,himachal-pradesh,2021,1,78663
districts,chamba,himachal-pradesh,2021,1,77599
pincodes,173205,himachal-pradesh,2021,1,120028
pincodes,174101,himachal-pradesh,2021,1,63010
pincodes,173025,himachal-pradesh,2021,1,39145
pincodes,173212,himachal-pradesh,2021,1,28099
pincodes,175131,himachal-pradesh,2021,1,26308
pincodes,171001,himachal-pradesh,2021,1,24282
pincodes,175001,himachal-pradesh,2021,1,21401
pincodes,176001,himachal-pradesh,2021,1,19889
pincodes,176310,himachal-pradesh,2021,1,19502
pincodes,174303,himachal-pradesh,2021,1,19161
districts,solan,himachal-pradesh,2018,2,68950
districts,kangra,himachal-pradesh,2018,2,54828
districts,shimla,himachal-pradesh,2018,2,38590
districts,mandi,himachal-pradesh,2018,2,36126
districts,sirmaur,himachal-pradesh,2018,2,22379
districts,hamirpur,himachal-pradesh,2018,2,21374
districts,kullu,himachal-pradesh,2018,2,21077
districts,una,himachal-pradesh,2018,2,18691
districts,bilaspur,himachal-pradesh,2018,2,16531
districts,chamba,himachal-pradesh,2018,2,12259
pincodes,173205,himachal-pradesh,2018,2,29254
pincodes,174101,himachal-pradesh,2018,2,13908
pincodes,173025,himachal-pradesh,2018,2,8719
pincodes,175131,himachal-pradesh,2018,2,6220
pincodes,173212,himachal-pradesh,2018,2,5964
pincodes,171001,himachal-pradesh,2018,2,5918
pincodes,175001,himachal-pradesh,2018,2,4890
pincodes,174303,himachal-pradesh,2018,2,4234
pincodes,176001,himachal-pradesh,2018,2,4023
pincodes,176061,himachal-pradesh,2018,2,4020
districts,solan,himachal-pradesh,2018,3,88724
districts,kangra,himachal-pradesh,2018,3,71494
districts,shimla,himachal-pradesh,2018,3,49820
districts,mandi,himachal-pradesh,2018,3,45876
districts,sirmaur,himachal-pradesh,2018,3,28959
districts,hamirpur,himachal-pradesh,2018,3,27915
districts,kullu,himachal-pradesh,2018,3,26840
districts,una,himachal-pradesh,2018,3,24952
districts,bilaspur,himachal-pradesh,2018,3,21030
districts,chamba,himachal-pradesh,2018,3,16157
pincodes,173205,himachal-pradesh,2018,3,37149
pincodes,174101,himachal-pradesh,2018,3,17987
pincodes,173025,himachal-pradesh,2018,3,11142
pincodes,173212,himachal-pradesh,2018,3,7941
pincodes,175131,himachal-pradesh,2018,3,7758
pincodes,171001,himachal-pradesh,2018,3,7505
pincodes,175001,himachal-pradesh,2018,3,6192
pincodes,174303,himachal-pradesh,2018,3,5563
pincodes,176001,himachal-pradesh,2018,3,5268
pincodes,176061,himachal-pradesh,2018,3,5008
districts,solan,himachal-pradesh,2018,4,113278
districts,kangra,himachal-pradesh,2018,4,92887
districts,shimla,himachal-pradesh,2018,4,64640
districts,mandi,himachal-pradesh,2018,4,58526
districts,sirmaur,himachal-pradesh,2018,4,38194
districts,hamirpur,himachal-pradesh,2018,4,35979
districts,kullu,himachal-pradesh,2018,4,34719
districts,una,himachal-pradesh,2018,4,32451
districts,bilaspur,himachal-pradesh,2018,4,26517
districts,chamba,himachal-pradesh,2018,4,21538
pincodes,173205,himachal-pradesh,2018,4,46448
pincodes,174101,himachal-pradesh,2018,4,22954
pincodes,173025,himachal-pradesh,2018,4,14237
pincodes,173212,himachal-pradesh,2018,4,10405
pincodes,175131,himachal-pradesh,2018,4,9879
pincodes,171001,himachal-pradesh,2018,4,9492
pincodes,175001,himachal-pradesh,2018,4,7597
pincodes,174303,himachal-pradesh,2018,4,6982
pincodes,176001,himachal-pradesh,2018,4,6667
pincodes,173001,himachal-pradesh,2018,4,6284
districts,solan,himachal-pradesh,2018,1,50035
districts,kangra,himachal-pradesh,2018,1,39016
districts,shimla,himachal-pradesh,2018,1,28214
districts,mandi,himachal-pradesh,2018,1,26238
districts,sirmaur,himachal-pradesh,2018,1,15880
districts,hamirpur,himachal-pradesh,2018,1,15614
districts,kullu,himachal-pradesh,2018,1,15318
districts,una,himachal-pradesh,2018,1,13234
districts,bilaspur,himachal-pradesh,2018,1,11975
districts,chamba,himachal-pradesh,2018,1,8678
pincodes,173205,himachal-pradesh,2018,1,21409
pincodes,174101,himachal-pradesh,2018,1,10157
pincodes,173025,himachal-pradesh,2018,1,6327
pincodes,175131,himachal-pradesh,2018,1,4677
pincodes,171001,himachal-pradesh,2018,1,4527
pincodes,173212,himachal-pradesh,2018,1,4335
pincodes,175001,himachal-pradesh,2018,1,3744
pincodes,176001,himachal-pradesh,2018,1,2951
pincodes,176061,himachal-pradesh,2018,1,2940
pincodes,174303,himachal-pradesh,2018,1,2912
districts,solan,himachal-pradesh,2019,2,159989
districts,kangra,himachal-pradesh,2019,2,139517
districts,shimla,himachal-pradesh,2019,2,96928
districts,mandi,himachal-pradesh,2019,2,86701
districts,sirmaur,himachal-pradesh,2019,2,55409
districts,kullu,himachal-pradesh,2019,2,51977
districts,hamirpur,himachal-pradesh,2019,2,51669
districts,una,himachal-pradesh,2019,2,47644
districts,bilaspur,himachal-pradesh,2019,2,38131
districts,chamba,himachal-pradesh,2019,2,33377
pincodes,173205,himachal-pradesh,2019,2,63870
pincodes,174101,himachal-pradesh,2019,2,31906
pincodes,173025,himachal-pradesh,2019,2,19851
pincodes,173212,himachal-pradesh,2019,2,15049
pincodes,175131,himachal-pradesh,2019,2,14034
pincodes,171001,himachal-pradesh,2019,2,13320
pincodes,175001,himachal-pradesh,2019,2,10832
pincodes,176001,himachal-pradesh,2019,2,9780
pincodes,174303,himachal-pradesh,2019,2,9747
pincodes,176061,himachal-pradesh,2019,2,9130
districts,solan,himachal-pradesh,2019,3,178922
districts,kangra,himachal-pradesh,2019,3,160161
districts,shimla,himachal-pradesh,2019,3,110575
districts,mandi,himachal-pradesh,2019,3,98589
districts,sirmaur,himachal-pradesh,2019,3,62048
districts,kullu,himachal-pradesh,2019,3,59192
districts,hamirpur,himachal-pradesh,2019,3,58950
districts,una,himachal-pradesh,2019,3,54164
districts,bilaspur,himachal-pradesh,2019,3,43115
districts,chamba,himachal-pradesh,2019,3,37974
pincodes,173205,himachal-pradesh,2019,3,70222
pincodes,174101,himachal-pradesh,2019,3,35428
pincodes,173025,himachal-pradesh,2019,3,22094
pincodes,173212,himachal-pradesh,2019,3,17220
pincodes,175131,himachal-pradesh,2019,3,15731
pincodes,171001,himachal-pradesh,2019,3,14882
pincodes,175001,himachal-pradesh,2019,3,12394
pincodes,176001,himachal-pradesh,2019,3,11173
pincodes,174303,himachal-pradesh,2019,3,10978
pincodes,171003,himachal-pradesh,2019,3,10399
districts,solan,himachal-pradesh,2019,4,198962
districts,kangra,himachal-pradesh,2019,4,181133
districts,shimla,himachal-pradesh,2019,4,124960
districts,mandi,himachal-pradesh,2019,4,111017
districts,sirmaur,himachal-pradesh,2019,4,69583
districts,kullu,himachal-pradesh,2019,4,66640
districts,hamirpur,himachal-pradesh,2019,4,66179
districts,una,himachal-pradesh,2019,4,61055
districts,bilaspur,himachal-pradesh,2019,4,48453
districts,chamba,himachal-pradesh,2019,4,43715
pincodes,173205,himachal-pradesh,2019,4,77412
pincodes,174101,himachal-pradesh,2019,4,39379
pincodes,173025,himachal-pradesh,2019,4,24538
pincodes,173212,himachal-pradesh,2019,4,19051
pincodes,175131,himachal-pradesh,2019,4,17472
pincodes,171001,himachal-pradesh,2019,4,16323
pincodes,175001,himachal-pradesh,2019,4,13750
pincodes,176001,himachal-pradesh,2019,4,12379
pincodes,174303,himachal-pradesh,2019,4,12230
pincodes,176061,himachal-pradesh,2019,4,11618
districts,solan,himachal-pradesh,2019,1,139300
districts,kangra,himachal-pradesh,2019,1,115120
districts,shimla,himachal-pradesh,2019,1,80651
districts,mandi,himachal-pradesh,2019,1,72963
districts,sirmaur,himachal-pradesh,2019,1,47638
districts,hamirpur,himachal-pradesh,2019,1,44206
districts,kullu,himachal-pradesh,2019,1,43436
districts,una,himachal-pradesh,2019,1,40315
districts,bilaspur,himachal-pradesh,2019,1,32537
districts,chamba,himachal-pradesh,2019,1,27481
pincodes,173205,himachal-pradesh,2019,1,56637
pincodes,174101,himachal-pradesh,2019,1,28081
pincodes,173025,himachal-pradesh,2019,1,17415
pincodes,173212,himachal-pradesh,2019,1,12770
pincodes,175131,himachal-pradesh,2019,1,11959
pincodes,171001,himachal-pradesh,2019,1,11430
pincodes,175001,himachal-pradesh,2019,1,9174
pincodes,174303,himachal-pradesh,2019,1,8340
pincodes,176001,himachal-pradesh,2019,1,8058
pincodes,173001,himachal-pradesh,2019,1,7691
districts,solan,himachal-pradesh,2020,2,243732
districts,kangra,himachal-pradesh,2020,2,235773
districts,shimla,himachal-pradesh,2020,2,156539
districts,mandi,himachal-pradesh,2020,2,142668
districts,sirmaur,himachal-pradesh,2020,2,88117
districts,hamirpur,himachal-pradesh,2020,2,84216
districts,kullu,himachal-pradesh,2020,2,82616
districts,una,himachal-pradesh,2020,2,78363
districts,bilaspur,himachal-pradesh,2020,2,61050
districts,chamba,himachal-pradesh,2020,2,58362
pincodes,173205,himachal-pradesh,2020,2,93348
pincodes,174101,himachal-pradesh,2020,2,48771
pincodes,173025,himachal-pradesh,2020,2,30216
pincodes,173212,himachal-pradesh,2020,2,22621
pincodes,175131,himachal-pradesh,2020,2,20572
pincodes,171001,himachal-pradesh,2020,2,19328
pincodes,175001,himachal-pradesh,2020,2,16849
pincodes,176001,himachal-pradesh,2020,2,15644
pincodes,174303,himachal-pradesh,2020,2,15168
pincodes,176310,himachal-pradesh,2020,2,14833
districts,solan,himachal-pradesh,2020,3,265701
districts,kangra,himachal-pradesh,2020,3,261293
districts,shimla,himachal-pradesh,2020,3,172418
districts,mandi,himachal-pradesh,2020,3,158237
districts,sirmaur,himachal-pradesh,2020,3,97464
districts,hamirpur,himachal-pradesh,2020,3,93465
districts,kullu,himachal-pradesh,2020,3,90699
districts,una,himachal-pradesh,2020,3,86177
districts,bilaspur,himachal-pradesh,2020,3,67233
districts,chamba,himachal-pradesh,2020,3,65214
pincodes,173205,himachal-pradesh,2020,3,101524
pincodes,174101,himachal-pradesh,2020,3,53414
pincodes,173025,himachal-pradesh,2020,3,33220
pincodes,173212,himachal-pradesh,2020,3,24316
pincodes,175131,himachal-pradesh,2020,3,22105
pincodes,171001,himachal-pradesh,2020,3,20882
pincodes,175001,himachal-pradesh,2020,3,18324
pincodes,176001,himachal-pradesh,2020,3,17152
pincodes,174303,himachal-pradesh,2020,3,16548
pincodes,176310,himachal-pradesh,2020,3,16421
districts,solan,himachal-pradesh,2020,4,289889
districts,kangra,himachal-pradesh,2020,4,285210
districts,shimla,himachal-pradesh,2020,4,189005
districts,mandi,himachal-pradesh,2020,4,173403
districts,sirmaur,himachal-pradesh,2020,4,107144
districts,hamirpur,himachal-pradesh,2020,4,101825
districts,kullu,himachal-pradesh,2020,4,99814
districts,una,himachal-pradesh,2020,4,93778
districts,bilaspur,himachal-pradesh,2020,4,73296
districts,chamba,himachal-pradesh,2020,4,72124
pincodes,173205,himachal-pradesh,2020,4,110995
pincodes,174101,himachal-pradesh,2020,4,58396
pincodes,173025,himachal-pradesh,2020,4,36256
pincodes,173212,himachal-pradesh,2020,4,26251
pincodes,175131,himachal-pradesh,2020,4,24257
pincodes,171001,himachal-pradesh,2020,4,22628
pincodes,175001,himachal-pradesh,2020,4,19932
pincodes,176001,himachal-pradesh,2020,4,18553
pincodes,176310,himachal-pradesh,2020,4,18098
pincodes,174303,himachal-pradesh,2020,4,17862
districts,solan,himachal-pradesh,2020,1,220293
districts,kangra,himachal-pradesh,2020,1,205367
districts,shimla,himachal-pradesh,2020,1,139890
districts,mandi,himachal-pradesh,2020,1,124971
districts,sirmaur,himachal-pradesh,2020,1,77972
districts,kullu,himachal-pradesh,2020,1,74668
districts,hamirpur,himachal-pradesh,2020,1,73945
districts,una,himachal-pradesh,2020,1,68564
districts,bilaspur,himachal-pradesh,2020,1,54024
districts,chamba,himachal-pradesh,2020,1,50169
pincodes,173205,himachal-pradesh,2020,1,85023
pincodes,174101,himachal-pradesh,2020,1,43696
pincodes,173025,himachal-pradesh,2020,1,27182
pincodes,173212,himachal-pradesh,2020,1,20947
pincodes,175131,himachal-pradesh,2020,1,19230
pincodes,171001,himachal-pradesh,2020,1,17895
pincodes,175001,himachal-pradesh,2020,1,15177
pincodes,176001,himachal-pradesh,2020,1,14023
pincodes,174303,himachal-pradesh,2020,1,13586
pincodes,176310,himachal-pradesh,2020,1,13081
districts,solan,himachal-pradesh,2024,2,612920
districts,kangra,himachal-pradesh,2024,2,597874
districts,shimla,himachal-pradesh,2024,2,392141
districts,mandi,himachal-pradesh,2024,2,363743
districts,sirmaur,himachal-pradesh,2024,2,230449
districts,hamirpur,himachal-pradesh,2024,2,214263
districts,kullu,himachal-pradesh,2024,2,207106
districts,una,himachal-pradesh,2024,2,197369
districts,bilaspur,himachal-pradesh,2024,2,153876
districts,chamba,himachal-pradesh,2024,2,153070
pincodes,173205,himachal-pradesh,2024,2,237366
pincodes,174101,himachal-pradesh,2024,2,124826
pincodes,173025,himachal-pradesh,2024,2,75835
pincodes,173212,himachal-pradesh,2024,2,52885
pincodes,175131,himachal-pradesh,2024,2,48428
pincodes,171001,himachal-pradesh,2024,2,44610
pincodes,175001,himachal-pradesh,2024,2,40037
pincodes,176001,himachal-pradesh,2024,2,37858
pincodes,176310,himachal-pradesh,2024,2,37006
pincodes,174303,himachal-pradesh,2024,2,36399
districts,solan,himachal-pradesh,2024,3,582468
districts,kangra,himachal-pradesh,2024,3,546858
districts,shimla,himachal-pradesh,2024,3,362688
districts,mandi,himachal-pradesh,2024,3,313795
districts,sirmaur,himachal-pradesh,2024,3,232011
districts,kullu,himachal-pradesh,2024,3,201527
districts,una,himachal-pradesh,2024,3,186586
districts,hamirpur,himachal-pradesh,2024,3,185301
districts,chamba,himachal-pradesh,2024,3,150902
districts,bilaspur,himachal-pradesh,2024,3,134086
pincodes,173205,himachal-pradesh,2024,3,220115
pincodes,174101,himachal-pradesh,2024,3,124815
pincodes,173025,himachal-pradesh,2024,3,84546
pincodes,173212,himachal-pradesh,2024,3,51580
pincodes,175131,himachal-pradesh,2024,3,47616
pincodes,173030,himachal-pradesh,2024,3,45118
pincodes,174303,himachal-pradesh,2024,3,41563
pincodes,175001,himachal-pradesh,2024,3,40802
pincodes,177001,himachal-pradesh,2024,3,39230
pincodes,176001,himachal-pradesh,2024,3,37658
districts,solan,himachal-pradesh,2024,4,598261
districts,kangra,himachal-pradesh,2024,4,563650
districts,shimla,himachal-pradesh,2024,4,373118
districts,mandi,himachal-pradesh,2024,4,323407
districts,sirmaur,himachal-pradesh,2024,4,239204
districts,kullu,himachal-pradesh,2024,4,207921
districts,una,himachal-pradesh,2024,4,192487
districts,hamirpur,himachal-pradesh,2024,4,191173
districts,chamba,himachal-pradesh,2024,4,155985
districts,bilaspur,himachal-pradesh,2024,4,137989
pincodes,173205,himachal-pradesh,2024,4,225743
pincodes,174101,himachal-pradesh,2024,4,128297
pincodes,173025,himachal-pradesh,2024,4,87107
pincodes,173212,himachal-pradesh,2024,4,52926
pincodes,175131,himachal-pradesh,2024,4,49213
pincodes,173030,himachal-pradesh,2024,4,46186
pincodes,174303,himachal-pradesh,2024,4,42803
pincodes,175001,himachal-pradesh,2024,4,42064
pincodes,177001,himachal-pradesh,2024,4,40510
pincodes,176001,himachal-pradesh,2024,4,38591
districts,solan,himachal-pradesh,2024,1,589300
districts,kangra,himachal-pradesh,2024,1,574721
districts,shimla,himachal-pradesh,2024,1,377256
districts,mandi,himachal-pradesh,2024,1,349578
districts,sirmaur,himachal-pradesh,2024,1,221437
districts,hamirpur,himachal-pradesh,2024,1,205849
districts,kullu,himachal-pradesh,2024,1,199263
districts,una,himachal-pradesh,2024,1,189642
districts,bilaspur,himachal-pradesh,2024,1,147931
districts,chamba,himachal-pradesh,2024,1,147121
pincodes,173205,himachal-pradesh,2024,1,228150
pincodes,174101,himachal-pradesh,2024,1,119848
pincodes,173025,himachal-pradesh,2024,1,72912
pincodes,173212,himachal-pradesh,2024,1,51047
pincodes,175131,himachal-pradesh,2024,1,46764
pincodes,171001,himachal-pradesh,2024,1,43061
pincodes,175001,himachal-pradesh,2024,1,38572
pincodes,176001,himachal-pradesh,2024,1,36495
pincodes,176310,himachal-pradesh,2024,1,35606
pincodes,174303,himachal-pradesh,2024,1,35072
districts,solan,himachal-pradesh,2022,2,433753
districts,kangra,himachal-pradesh,2022,2,427676
districts,shimla,himachal-pradesh,2022,2,282560
districts,mandi,himachal-pradesh,2022,2,260233
districts,sirmaur,himachal-pradesh,2022,2,163150
districts,hamirpur,himachal-pradesh,2022,2,152759
districts,kullu,himachal-pradesh,2022,2,148844
districts,una,himachal-pradesh,2022,2,140791
districts,bilaspur,himachal-pradesh,2022,2,110019
districts,chamba,himachal-pradesh,2022,2,109087
pincodes,173205,himachal-pradesh,2022,2,166449
pincodes,174101,himachal-pradesh,2022,2,87920
pincodes,173025,himachal-pradesh,2022,2,54009
pincodes,173212,himachal-pradesh,2022,2,38203
pincodes,175131,himachal-pradesh,2022,2,35511
pincodes,171001,himachal-pradesh,2022,2,32684
pincodes,175001,himachal-pradesh,2022,2,29069
pincodes,176001,himachal-pradesh,2022,2,27332
pincodes,176310,himachal-pradesh,2022,2,26787
pincodes,174303,himachal-pradesh,2022,2,26283
districts,solan,himachal-pradesh,2022,3,457393
districts,kangra,himachal-pradesh,2022,3,449619
districts,shimla,himachal-pradesh,2022,3,296508
districts,mandi,himachal-pradesh,2022,3,273475
districts,sirmaur,himachal-pradesh,2022,3,171743
